Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.7	0.47	0.6882	0.3338	0.2306	0.6042	0.7965	0.9226	0.7007	
0.71	0.47	0.6882	0.3338	0.2306	0.6042	0.7965	0.9226	0.7007	
0.72	0.47	0.6882	0.3338	0.2306	0.6042	0.7965	0.9226	0.7007	
0.73	0.47	0.6882	0.3338	0.2306	0.6042	0.7965	0.9226	0.7007	
0.74	0.47	0.6882	0.3338	0.2306	0.6042	0.7965	0.9226	0.7007	
0.75	0.47	0.6882	0.3338	0.2306	0.6042	0.7965	0.9226	0.7007	
0.76	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.77	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.78	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.79	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.8	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.81	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.82	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.83	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.84	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.85	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.86	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.87	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.88	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.89	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.9	0.47	0.6875	0.3314	0.2291	0.599	0.7961	0.9217	0.7007	
0.1	0.48	0.1421	0.2288	0.1295	0.9844	0.0334	0.88	0.017	
0.11	0.48	0.1562	0.2308	0.1308	0.9792	0.0656	0.9167	0.034	
0.12	0.48	0.1643	0.2316	0.1314	0.974	0.0841	0.9194	0.0441	
0.13	0.48	0.169	0.2297	0.1305	0.9583	0.098	0.8933	0.0518	
0.14	0.48	0.1832	0.2318	0.1319	0.9531	0.128	0.9082	0.0688	
0.15	0.48	0.204	0.2354	0.1344	0.9479	0.1699	0.9237	0.0936	
0.16	0.48	0.2229	0.2378	0.1362	0.9375	0.2074	0.9264	0.1168	
0.17	0.48	0.235	0.2396	0.1375	0.9323	0.2304	0.929	0.1315	
0.18	0.48	0.2478	0.2427	0.1395	0.9323	0.2528	0.9356	0.1462	
0.19	0.48	0.262	0.2462	0.1418	0.9323	0.277	0.9417	0.1624	
0.2	0.48	0.27	0.2483	0.1432	0.9323	0.2906	0.9447	0.1717	
0.21	0.48	0.2808	0.2511	0.1451	0.9323	0.3083	0.9482	0.1841	
0.22	0.48	0.2835	0.2518	0.1455	0.9323	0.3127	0.949	0.1872	
0.23	0.48	0.2842	0.2498	0.1445	0.9219	0.3155	0.9423	0.1895	
0.24	0.48	0.2862	0.2493	0.1443	0.9167	0.3196	0.9396	0.1926	
0.25	0.48	0.2896	0.2491	0.1443	0.9115	0.3259	0.9375	0.1972	
0.26	0.48	0.3057	0.2534	0.1472	0.9115	0.3512	0.9426	0.2158	
0.27	0.48	0.3185	0.257	0.1496	0.9115	0.3706	0.946	0.2305	
0.28	0.48	0.3327	0.2554	0.1493	0.8854	0.3954	0.9364	0.2506	
0.29	0.48	0.3515	0.2609	0.153	0.8854	0.4223	0.9412	0.2722	
0.3	0.48	0.3744	0.2633	0.1553	0.8646	0.4564	0.9375	0.3016	
0.31	0.48	0.396	0.2689	0.1594	0.8594	0.4854	0.94	0.3271	
0.32	0.48	0.4101	0.2712	0.1614	0.849	0.5045	0.9389	0.3449	
0.33	0.48	0.4229	0.2743	0.1638	0.8438	0.521	0.9395	0.3604	
0.34	0.48	0.4411	0.2757	0.1656	0.8229	0.545	0.936	0.3844	
0.35	0.48	0.4539	0.2778	0.1676	0.8125	0.5609	0.935	0.4006	
0.36	0.48	0.4646	0.2779	0.1683	0.7969	0.5746	0.9323	0.4153	
0.37	0.48	0.4747	0.2764	0.1682	0.776	0.5877	0.9282	0.43	
0.38	0.48	0.4943	0.2813	0.1723	0.7656	0.6099	0.9288	0.454	
0.39	0.48	0.5057	0.2818	0.1735	0.75	0.6232	0.9267	0.4695	
0.4	0.48	0.5205	0.2851	0.1766	0.7396	0.6393	0.9266	0.488	
0.41	0.48	0.5387	0.2887	0.1803	0.724	0.6587	0.9258	0.5112	
0.42	0.48	0.5609	0.2974	0.1875	0.7188	0.6807	0.9279	0.5375	
0.43	0.48	0.5859	0.3082	0.1966	0.7135	0.7045	0.9302	0.5669	
0.44	0.48	0.6	0.3157	0.2027	0.7135	0.7174	0.932	0.5831	
0.45	0.48	0.6148	0.3223	0.2086	0.7083	0.731	0.9328	0.6009	
0.46	0.48	0.6323	0.3292	0.2154	0.6979	0.7468	0.9328	0.6226	
0.47	0.48	0.6492	0.338	0.2235	0.6927	0.7613	0.9337	0.6427	
0.48	0.48	0.6667	0.3426	0.2299	0.6719	0.7767	0.9318	0.6659	
0.49	0.48	0.6768	0.3443	0.2333	0.6562	0.7855	0.9302	0.6798	
0.5	0.48	0.6889	0.3511	0.2404	0.651	0.7954	0.9306	0.6945	
0.51	0.48	0.6956	0.3524	0.2431	0.6406	0.8011	0.9295	0.7038	
0.52	0.48	0.7003	0.3541	0.2455	0.6354	0.8049	0.9291	0.71	
0.53	0.48	0.7057	0.3583	0.2495	0.6354	0.8091	0.9297	0.7162	
0.54	0.48	0.7044	0.3535	0.2464	0.625	0.8084	0.9279	0.7162	
0.55	0.48	0.7051	0.3521	0.2459	0.6198	0.8091	0.9271	0.7177	
0.56	0.48	0.7051	0.3501	0.2448	0.6146	0.8092	0.9262	0.7185	
0.57	0.48	0.7064	0.3512	0.2458	0.6146	0.8103	0.9264	0.72	
0.58	0.48	0.7084	0.3528	0.2474	0.6146	0.8118	0.9266	0.7224	
0.59	0.48	0.7091	0.3514	0.2468	0.6094	0.8125	0.9258	0.7239	
0.6	0.48	0.7091	0.3494	0.2458	0.6042	0.8127	0.925	0.7247	
0.61	0.48	0.7091	0.3474	0.2447	0.599	0.8128	0.9241	0.7254	
0.62	0.48	0.7091	0.3474	0.2447	0.599	0.8128	0.9241	0.7254	
0.63	0.48	0.7091	0.3474	0.2447	0.599	0.8128	0.9241	0.7254	
0.64	0.48	0.7091	0.3474	0.2447	0.599	0.8128	0.9241	0.7254	
0.65	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.66	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.67	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.68	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.69	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.7	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.71	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.72	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.73	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.74	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.75	0.48	0.7098	0.346	0.2441	0.5938	0.8135	0.9234	0.727	
0.76	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.77	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.78	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.79	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.8	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.81	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.82	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.83	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.84	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.85	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.86	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.87	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.88	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.89	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.9	0.48	0.7091	0.3435	0.2425	0.5885	0.8131	0.9225	0.727	
0.1	0.49	0.1421	0.2288	0.1295	0.9844	0.0334	0.88	0.017	
0.11	0.49	0.1562	0.2308	0.1308	0.9792	0.0656	0.9167	0.034	
0.12	0.49	0.1643	0.2316	0.1314	0.974	0.0841	0.9194	0.0441	
0.13	0.49	0.169	0.2297	0.1305	0.9583	0.098	0.8933	0.0518	
0.14	0.49	0.1832	0.2318	0.1319	0.9531	0.128	0.9082	0.0688	
0.15	0.49	0.204	0.2354	0.1344	0.9479	0.1699	0.9237	0.0936	
0.16	0.49	0.2229	0.2378	0.1362	0.9375	0.2074	0.9264	0.1168	
0.17	0.49	0.235	0.2396	0.1375	0.9323	0.2304	0.929	0.1315	
0.18	0.49	0.2478	0.2427	0.1395	0.9323	0.2528	0.9356	0.1462	
0.19	0.49	0.262	0.2462	0.1418	0.9323	0.277	0.9417	0.1624	
0.2	0.49	0.27	0.2483	0.1432	0.9323	0.2906	0.9447	0.1717	
0.21	0.49	0.2808	0.2511	0.1451	0.9323	0.3083	0.9482	0.1841	
0.22	0.49	0.2835	0.2518	0.1455	0.9323	0.3127	0.949	0.1872	
0.23	0.49	0.2842	0.2498	0.1445	0.9219	0.3155	0.9423	0.1895	
0.24	0.49	0.2862	0.2493	0.1443	0.9167	0.3196	0.9396	0.1926	
0.25	0.49	0.2896	0.2491	0.1443	0.9115	0.3259	0.9375	0.1972	
0.26	0.49	0.3057	0.2534	0.1472	0.9115	0.3512	0.9426	0.2158	
0.27	0.49	0.3185	0.257	0.1496	0.9115	0.3706	0.946	0.2305	
0.28	0.49	0.3327	0.2554	0.1493	0.8854	0.3954	0.9364	0.2506	
0.29	0.49	0.3522	0.2611	0.1532	0.8854	0.4233	0.9413	0.273	
0.3	0.49	0.3751	0.2635	0.1554	0.8646	0.4573	0.9376	0.3024	
0.31	0.49	0.3973	0.2694	0.1597	0.8594	0.4871	0.9403	0.3287	
0.32	0.49	0.4114	0.2717	0.1617	0.849	0.5062	0.9392	0.3465	
0.33	0.49	0.4242	0.2748	0.1641	0.8438	0.5226	0.9398	0.3619	
0.34	0.49	0.4424	0.2762	0.166	0.8229	0.5465	0.9362	0.3859	
0.35	0.49	0.4552	0.2783	0.1679	0.8125	0.5625	0.9353	0.4022	
0.36	0.49	0.466	0.2784	0.1687	0.7969	0.5762	0.9325	0.4169	
0.37	0.49	0.4761	0.277	0.1686	0.776	0.5892	0.9285	0.4316	
0.38	0.49	0.4956	0.2819	0.1727	0.7656	0.6113	0.929	0.4555	
0.39	0.49	0.5071	0.2824	0.1739	0.75	0.6246	0.9269	0.471	
0.4	0.49	0.5212	0.284	0.176	0.7344	0.6404	0.9254	0.4896	
0.41	0.49	0.5394	0.2875	0.1797	0.7188	0.6597	0.9247	0.5128	
0.42	0.49	0.563	0.2969	0.1874	0.7135	0.683	0.9271	0.5406	
0.43	0.49	0.5879	0.3077	0.1965	0.7083	0.7066	0.9294	0.57	
0.44	0.49	0.6034	0.3159	0.2033	0.7083	0.7207	0.9314	0.5878	
0.45	0.49	0.6195	0.3234	0.21	0.7031	0.7354	0.9323	0.6071	
0.46	0.49	0.6384	0.3313	0.2177	0.6927	0.7522	0.9325	0.6303	
0.47	0.49	0.6572	0.3415	0.2272	0.6875	0.7683	0.9336	0.6527	
0.48	0.49	0.6788	0.3492	0.2366	0.6667	0.7868	0.9322	0.6806	
0.49	0.49	0.6956	0.3561	0.2451	0.651	0.8007	0.9313	0.7022	
0.5	0.49	0.7145	0.3672	0.2573	0.6406	0.8157	0.9315	0.7254	
0.51	0.49	0.7246	0.3717	0.2636	0.6302	0.8236	0.9308	0.7386	
0.52	0.49	0.7306	0.375	0.2679	0.625	0.8283	0.9306	0.7463	
0.53	0.49	0.7374	0.381	0.274	0.625	0.8333	0.9312	0.7541	
0.54	0.49	0.736	0.3758	0.2706	0.6146	0.8326	0.9295	0.7541	
0.55	0.49	0.7367	0.3724	0.2691	0.6042	0.8334	0.9279	0.7564	
0.56	0.49	0.7367	0.3704	0.2681	0.599	0.8335	0.9271	0.7572	
0.57	0.49	0.738	0.3716	0.2693	0.599	0.8345	0.9272	0.7587	
0.58	0.49	0.7401	0.3734	0.2712	0.599	0.836	0.9274	0.761	
0.59	0.49	0.7414	0.3725	0.2714	0.5938	0.8372	0.9268	0.7633	
0.6	0.49	0.7414	0.3705	0.2703	0.5885	0.8373	0.926	0.7641	
0.61	0.49	0.7414	0.3684	0.2692	0.5833	0.8374	0.9252	0.7649	
0.62	0.49	0.7414	0.3684	0.2692	0.5833	0.8374	0.9252	0.7649	
0.63	0.49	0.7414	0.3684	0.2692	0.5833	0.8374	0.9252	0.7649	
0.64	0.49	0.7414	0.3684	0.2692	0.5833	0.8374	0.9252	0.7649	
0.65	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.66	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.67	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.68	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.69	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.7	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.71	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.72	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.73	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.74	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.75	0.49	0.7421	0.3669	0.2688	0.5781	0.8381	0.9244	0.7664	
0.76	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.77	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.78	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.79	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.8	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.81	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.82	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.83	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.84	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.85	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.86	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.87	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.88	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.89	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.9	0.49	0.7414	0.3642	0.267	0.5729	0.8377	0.9236	0.7664	
0.1	0.5	0.1421	0.2288	0.1295	0.9844	0.0334	0.88	0.017	
0.11	0.5	0.1562	0.2308	0.1308	0.9792	0.0656	0.9167	0.034	
0.12	0.5	0.1643	0.2316	0.1314	0.974	0.0841	0.9194	0.0441	
0.13	0.5	0.169	0.2297	0.1305	0.9583	0.098	0.8933	0.0518	
0.14	0.5	0.1832	0.2318	0.1319	0.9531	0.128	0.9082	0.0688	
0.15	0.5	0.204	0.2354	0.1344	0.9479	0.1699	0.9237	0.0936	
0.16	0.5	0.2229	0.2378	0.1362	0.9375	0.2074	0.9264	0.1168	
0.17	0.5	0.235	0.2396	0.1375	0.9323	0.2304	0.929	0.1315	
0.18	0.5	0.2478	0.2427	0.1395	0.9323	0.2528	0.9356	0.1462	
0.19	0.5	0.262	0.2462	0.1418	0.9323	0.277	0.9417	0.1624	
0.2	0.5	0.27	0.2483	0.1432	0.9323	0.2906	0.9447	0.1717	
0.21	0.5	0.2808	0.2511	0.1451	0.9323	0.3083	0.9482	0.1841	
0.22	0.5	0.2835	0.2518	0.1455	0.9323	0.3127	0.949	0.1872	
0.23	0.5	0.2842	0.2498	0.1445	0.9219	0.3155	0.9423	0.1895	
0.24	0.5	0.2862	0.2493	0.1443	0.9167	0.3196	0.9396	0.1926	
0.25	0.5	0.2896	0.2491	0.1443	0.9115	0.3259	0.9375	0.1972	
0.26	0.5	0.3057	0.2534	0.1472	0.9115	0.3512	0.9426	0.2158	
0.27	0.5	0.3185	0.257	0.1496	0.9115	0.3706	0.946	0.2305	
0.28	0.5	0.3327	0.2554	0.1493	0.8854	0.3954	0.9364	0.2506	
0.29	0.5	0.3515	0.2598	0.1524	0.8802	0.423	0.9388	0.273	
0.3	0.5	0.3744	0.2621	0.1546	0.8594	0.457	0.9354	0.3024	
0.31	0.5	0.3966	0.268	0.1589	0.8542	0.4868	0.9382	0.3287	
0.32	0.5	0.4108	0.2702	0.1609	0.8438	0.5059	0.9372	0.3465	
0.33	0.5	0.4236	0.2733	0.1633	0.8385	0.5223	0.9379	0.3619	
0.34	0.5	0.4418	0.2747	0.1651	0.8177	0.5463	0.9345	0.3859	
0.35	0.5	0.4545	0.2768	0.167	0.8073	0.5622	0.9336	0.4022	
0.36	0.5	0.4653	0.2769	0.1678	0.7917	0.5759	0.9309	0.4169	
0.37	0.5	0.4747	0.2737	0.1667	0.7656	0.5886	0.9254	0.4316	
0.38	0.5	0.4943	0.2786	0.1708	0.7552	0.6107	0.9261	0.4555	
0.39	0.5	0.5057	0.279	0.1719	0.7396	0.624	0.9241	0.471	
0.4	0.5	0.5199	0.2791	0.1731	0.7188	0.6401	0.9215	0.4903	
0.41	0.5	0.538	0.2824	0.1767	0.7031	0.6594	0.9209	0.5135	
0.42	0.5	0.5616	0.2916	0.1843	0.6979	0.6826	0.9235	0.5414	
0.43	0.5	0.5865	0.3023	0.1933	0.6927	0.7062	0.926	0.5708	
0.44	0.5	0.6013	0.3084	0.1988	0.6875	0.72	0.9269	0.5886	
0.45	0.5	0.6175	0.3157	0.2053	0.6823	0.7346	0.928	0.6079	
0.46	0.5	0.6377	0.3241	0.2136	0.6719	0.7525	0.9285	0.6326	
0.47	0.5	0.6572	0.3346	0.2234	0.6667	0.7692	0.9298	0.6558	
0.48	0.5	0.6815	0.344	0.2344	0.6458	0.7897	0.9289	0.6868	
0.49	0.5	0.7003	0.3523	0.2444	0.6302	0.8051	0.9283	0.7108	
0.5	0.5	0.7232	0.3667	0.2604	0.6198	0.8229	0.929	0.7386	
0.51	0.5	0.7367	0.3744	0.2702	0.6094	0.8333	0.9287	0.7556	
0.52	0.5	0.7448	0.3797	0.2768	0.6042	0.8393	0.9287	0.7657	
0.53	0.5	0.7535	0.388	0.2857	0.6042	0.8457	0.9296	0.7757	
0.54	0.5	0.7529	0.3811	0.2818	0.5885	0.8456	0.9271	0.7773	
0.55	0.5	0.7535	0.3776	0.2803	0.5781	0.8463	0.9256	0.7796	
0.56	0.5	0.7542	0.3761	0.2799	0.5729	0.847	0.9249	0.7811	
0.57	0.5	0.7562	0.378	0.2821	0.5729	0.8484	0.9251	0.7834	
0.58	0.5	0.7582	0.38	0.2842	0.5729	0.8499	0.9253	0.7858	
0.59	0.5	0.7596	0.3791	0.2846	0.5677	0.8509	0.9247	0.7881	
0.6	0.5	0.7596	0.377	0.2835	0.5625	0.8511	0.9239	0.7889	
0.61	0.5	0.7596	0.3748	0.2823	0.5573	0.8512	0.9231	0.7896	
0.62	0.5	0.7596	0.3748	0.2823	0.5573	0.8512	0.9231	0.7896	
0.63	0.5	0.7603	0.3754	0.2831	0.5573	0.8517	0.9232	0.7904	
0.64	0.5	0.7603	0.3754	0.2831	0.5573	0.8517	0.9232	0.7904	
0.65	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.66	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.67	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.68	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.69	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.7	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.71	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.72	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.73	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.74	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.75	0.5	0.7609	0.3739	0.2827	0.5521	0.8523	0.9225	0.792	
0.76	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.77	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.78	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.79	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.8	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.81	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.82	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.83	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.84	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.85	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.86	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.87	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.88	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.89	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.9	0.5	0.7603	0.371	0.2807	0.5469	0.8519	0.9217	0.792	
0.1	0.51	0.1421	0.2288	0.1295	0.9844	0.0334	0.88	0.017	
0.11	0.51	0.1562	0.2308	0.1308	0.9792	0.0656	0.9167	0.034	
0.12	0.51	0.1643	0.2316	0.1314	0.974	0.0841	0.9194	0.0441	
0.13	0.51	0.169	0.2297	0.1305	0.9583	0.098	0.8933	0.0518	
0.14	0.51	0.1832	0.2318	0.1319	0.9531	0.128	0.9082	0.0688	
0.15	0.51	0.204	0.2354	0.1344	0.9479	0.1699	0.9237	0.0936	
0.16	0.51	0.2229	0.2378	0.1362	0.9375	0.2074	0.9264	0.1168	
0.17	0.51	0.235	0.2396	0.1375	0.9323	0.2304	0.929	0.1315	
0.18	0.51	0.2478	0.2427	0.1395	0.9323	0.2528	0.9356	0.1462	
0.19	0.51	0.262	0.2462	0.1418	0.9323	0.277	0.9417	0.1624	
0.2	0.51	0.27	0.2483	0.1432	0.9323	0.2906	0.9447	0.1717	
0.21	0.51	0.2808	0.2511	0.1451	0.9323	0.3083	0.9482	0.1841	
0.22	0.51	0.2835	0.2518	0.1455	0.9323	0.3127	0.949	0.1872	
0.23	0.51	0.2842	0.2498	0.1445	0.9219	0.3155	0.9423	0.1895	
0.24	0.51	0.2862	0.2493	0.1443	0.9167	0.3196	0.9396	0.1926	
0.25	0.51	0.2896	0.2491	0.1443	0.9115	0.3259	0.9375	0.1972	
0.26	0.51	0.3057	0.2534	0.1472	0.9115	0.3512	0.9426	0.2158	
0.27	0.51	0.3185	0.257	0.1496	0.9115	0.3706	0.946	0.2305	
0.28	0.51	0.3327	0.2554	0.1493	0.8854	0.3954	0.9364	0.2506	
0.29	0.51	0.3508	0.2585	0.1516	0.875	0.4228	0.9363	0.273	
0.3	0.51	0.3744	0.2609	0.154	0.8542	0.4577	0.9333	0.3032	
0.31	0.51	0.3966	0.2668	0.1583	0.849	0.4874	0.9363	0.3295	
0.32	0.51	0.4108	0.269	0.1602	0.8385	0.5065	0.9354	0.3473	
0.33	0.51	0.4236	0.2721	0.1626	0.8333	0.5229	0.9361	0.3627	
0.34	0.51	0.4418	0.2734	0.1644	0.8125	0.5467	0.9328	0.3867	
0.35	0.51	0.4545	0.2755	0.1663	0.8021	0.5626	0.932	0.4029	
0.36	0.51	0.4653	0.2755	0.167	0.7865	0.5763	0.9294	0.4176	
0.37	0.51	0.4747	0.2724	0.1659	0.7604	0.589	0.924	0.4323	
0.38	0.51	0.4943	0.2772	0.17	0.75	0.6111	0.9248	0.4563	
0.39	0.51	0.5057	0.2776	0.1711	0.7344	0.6244	0.9228	0.4718	
0.4	0.51	0.5199	0.2776	0.1723	0.7135	0.6404	0.9203	0.4911	
0.41	0.51	0.538	0.2809	0.1759	0.6979	0.6597	0.9198	0.5143	
0.42	0.51	0.5616	0.2901	0.1834	0.6927	0.6829	0.9224	0.5422	
0.43	0.51	0.5865	0.3007	0.1924	0.6875	0.7065	0.9249	0.5715	
0.44	0.51	0.602	0.3072	0.1982	0.6823	0.7208	0.926	0.5901	
0.45	0.51	0.6175	0.3123	0.2035	0.6719	0.7351	0.926	0.6094	
0.46	0.51	0.6377	0.319	0.2107	0.6562	0.7532	0.9256	0.635	
0.47	0.51	0.6586	0.3303	0.2212	0.651	0.7709	0.9272	0.6597	
0.48	0.51	0.6835	0.3399	0.2327	0.6302	0.7919	0.9264	0.6914	
0.49	0.51	0.7037	0.3491	0.2438	0.6146	0.8082	0.9261	0.7169	
0.5	0.51	0.7327	0.3688	0.2654	0.6042	0.8304	0.9275	0.7517	
0.51	0.51	0.7515	0.3819	0.2815	0.5938	0.8445	0.9278	0.7749	
0.52	0.51	0.763	0.391	0.2927	0.5885	0.8528	0.9281	0.7889	
0.53	0.51	0.7737	0.4021	0.3054	0.5885	0.8605	0.9291	0.8012	
0.54	0.51	0.7751	0.3971	0.3039	0.5729	0.8618	0.927	0.8051	
0.55	0.51	0.7758	0.3912	0.3014	0.5573	0.8626	0.9248	0.8082	
0.56	0.51	0.7758	0.3867	0.2991	0.5469	0.8628	0.9233	0.8097	
0.57	0.51	0.7778	0.3889	0.3017	0.5469	0.8642	0.9235	0.8121	
0.58	0.51	0.7811	0.3925	0.3061	0.5469	0.8665	0.9238	0.8159	
0.59	0.51	0.7838	0.3932	0.3086	0.5417	0.8685	0.9233	0.8198	
0.6	0.51	0.7838	0.3909	0.3075	0.5365	0.8686	0.9226	0.8206	
0.61	0.51	0.7845	0.3893	0.3072	0.5312	0.8692	0.9219	0.8221	
0.62	0.51	0.7838	0.3862	0.3051	0.526	0.8688	0.9211	0.8221	
0.63	0.51	0.7845	0.387	0.3061	0.526	0.8693	0.9212	0.8229	
0.64	0.51	0.7845	0.387	0.3061	0.526	0.8693	0.9212	0.8229	
0.65	0.51	0.7852	0.3854	0.3058	0.5208	0.8698	0.9206	0.8244	
0.66	0.51	0.7852	0.3854	0.3058	0.5208	0.8698	0.9206	0.8244	
0.67	0.51	0.7852	0.3854	0.3058	0.5208	0.8698	0.9206	0.8244	
0.68	0.51	0.7852	0.3854	0.3058	0.5208	0.8698	0.9206	0.8244	
