Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.144	0.132	0.8923	0.6262	0.5678	0.6979	0.9371	0.9536	0.9211	
0.144	0.133	0.8929	0.6241	0.5714	0.6875	0.9376	0.9522	0.9234	
0.144	0.134	0.8929	0.6241	0.5714	0.6875	0.9376	0.9522	0.9234	
0.144	0.135	0.8936	0.6238	0.5746	0.6823	0.938	0.9515	0.925	
0.144	0.136	0.8936	0.622	0.5752	0.6771	0.9381	0.9508	0.9258	
0.144	0.137	0.8943	0.6235	0.5778	0.6771	0.9385	0.9508	0.9265	
0.144	0.138	0.8949	0.6232	0.5811	0.6719	0.939	0.9501	0.9281	
0.144	0.139	0.8963	0.6262	0.5864	0.6719	0.9398	0.9502	0.9296	
0.144	0.14	0.8949	0.6195	0.5826	0.6615	0.9391	0.9487	0.9296	
0.144	0.141	0.8943	0.6161	0.5806	0.6562	0.9387	0.9479	0.9296	
0.144	0.142	0.8956	0.6192	0.586	0.6562	0.9395	0.948	0.9312	
0.144	0.143	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.144	0.144	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.144	0.145	0.8929	0.6055	0.5782	0.6354	0.9381	0.9451	0.9312	
0.144	0.146	0.8936	0.607	0.581	0.6354	0.9385	0.9451	0.9319	
0.144	0.147	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.144	0.148	0.8956	0.6115	0.5894	0.6354	0.9397	0.9452	0.9343	
0.144	0.149	0.8963	0.6131	0.5922	0.6354	0.9401	0.9453	0.935	
0.144	0.15	0.897	0.6146	0.5951	0.6354	0.9405	0.9453	0.9358	
0.145	0.12	0.8741	0.6047	0.5089	0.7448	0.9251	0.9593	0.8933	
0.145	0.121	0.8781	0.6108	0.5201	0.7396	0.9277	0.9587	0.8987	
0.145	0.122	0.8801	0.6147	0.5259	0.7396	0.929	0.9588	0.901	
0.145	0.123	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.145	0.124	0.8835	0.6198	0.5361	0.7344	0.9312	0.9583	0.9056	
0.145	0.125	0.8835	0.6164	0.5367	0.724	0.9313	0.9568	0.9072	
0.145	0.126	0.8848	0.6174	0.5412	0.7188	0.9322	0.9561	0.9095	
0.145	0.127	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.145	0.128	0.8896	0.6273	0.5565	0.7188	0.9352	0.9563	0.9149	
0.145	0.129	0.8882	0.621	0.5528	0.7083	0.9344	0.9548	0.9149	
0.145	0.13	0.8889	0.6224	0.5551	0.7083	0.9349	0.9548	0.9157	
0.145	0.131	0.8902	0.6236	0.5602	0.7031	0.9358	0.9542	0.918	
0.145	0.132	0.8923	0.6262	0.5678	0.6979	0.9371	0.9536	0.9211	
0.145	0.133	0.8929	0.6241	0.5714	0.6875	0.9376	0.9522	0.9234	
0.145	0.134	0.8929	0.6241	0.5714	0.6875	0.9376	0.9522	0.9234	
0.145	0.135	0.8936	0.6238	0.5746	0.6823	0.938	0.9515	0.925	
0.145	0.136	0.8936	0.622	0.5752	0.6771	0.9381	0.9508	0.9258	
0.145	0.137	0.8943	0.6235	0.5778	0.6771	0.9385	0.9508	0.9265	
0.145	0.138	0.8949	0.6232	0.5811	0.6719	0.939	0.9501	0.9281	
0.145	0.139	0.8963	0.6262	0.5864	0.6719	0.9398	0.9502	0.9296	
0.145	0.14	0.8949	0.6195	0.5826	0.6615	0.9391	0.9487	0.9296	
0.145	0.141	0.8943	0.6161	0.5806	0.6562	0.9387	0.9479	0.9296	
0.145	0.142	0.8956	0.6192	0.586	0.6562	0.9395	0.948	0.9312	
0.145	0.143	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.145	0.144	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.145	0.145	0.8929	0.6055	0.5782	0.6354	0.9381	0.9451	0.9312	
0.145	0.146	0.8936	0.607	0.581	0.6354	0.9385	0.9451	0.9319	
0.145	0.147	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.145	0.148	0.8956	0.6115	0.5894	0.6354	0.9397	0.9452	0.9343	
0.145	0.149	0.8963	0.6131	0.5922	0.6354	0.9401	0.9453	0.935	
0.145	0.15	0.897	0.6146	0.5951	0.6354	0.9405	0.9453	0.9358	
0.146	0.12	0.8747	0.6059	0.5107	0.7448	0.9255	0.9593	0.894	
0.146	0.121	0.8788	0.6121	0.5221	0.7396	0.9282	0.9588	0.8995	
0.146	0.122	0.8808	0.6161	0.5279	0.7396	0.9295	0.9589	0.9018	
0.146	0.123	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.146	0.124	0.8842	0.6211	0.5382	0.7344	0.9316	0.9583	0.9064	
0.146	0.125	0.8842	0.6178	0.5388	0.724	0.9317	0.9568	0.908	
0.146	0.126	0.8855	0.6188	0.5433	0.7188	0.9326	0.9561	0.9103	
0.146	0.127	0.8869	0.6216	0.5476	0.7188	0.9335	0.9562	0.9118	
0.146	0.128	0.8902	0.6287	0.5587	0.7188	0.9356	0.9564	0.9157	
0.146	0.129	0.8889	0.6224	0.5551	0.7083	0.9349	0.9548	0.9157	
0.146	0.13	0.8896	0.6239	0.5574	0.7083	0.9353	0.9549	0.9165	
0.146	0.131	0.8909	0.625	0.5625	0.7031	0.9362	0.9542	0.9188	
0.146	0.132	0.8929	0.6276	0.5702	0.6979	0.9375	0.9536	0.9219	
0.146	0.133	0.8936	0.6256	0.5739	0.6875	0.938	0.9522	0.9242	
0.146	0.134	0.8936	0.6256	0.5739	0.6875	0.938	0.9522	0.9242	
0.146	0.135	0.8943	0.6253	0.5771	0.6823	0.9385	0.9515	0.9258	
0.146	0.136	0.8943	0.6235	0.5778	0.6771	0.9385	0.9508	0.9265	
0.146	0.137	0.8949	0.625	0.5804	0.6771	0.9389	0.9508	0.9273	
0.146	0.138	0.8956	0.6247	0.5837	0.6719	0.9394	0.9502	0.9288	
0.146	0.139	0.897	0.6277	0.589	0.6719	0.9402	0.9502	0.9304	
0.146	0.14	0.8956	0.621	0.5853	0.6615	0.9395	0.9487	0.9304	
0.146	0.141	0.8949	0.6176	0.5833	0.6562	0.9391	0.948	0.9304	
0.146	0.142	0.8963	0.6207	0.5888	0.6562	0.9399	0.9481	0.9319	
0.146	0.143	0.8949	0.6139	0.5849	0.6458	0.9392	0.9466	0.9319	
0.146	0.144	0.8949	0.6139	0.5849	0.6458	0.9392	0.9466	0.9319	
0.146	0.145	0.8936	0.607	0.581	0.6354	0.9385	0.9451	0.9319	
0.146	0.146	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.146	0.147	0.8949	0.61	0.5865	0.6354	0.9393	0.9452	0.9335	
0.146	0.148	0.8963	0.6131	0.5922	0.6354	0.9401	0.9453	0.935	
0.146	0.149	0.897	0.6146	0.5951	0.6354	0.9405	0.9453	0.9358	
0.146	0.15	0.8976	0.6162	0.598	0.6354	0.9409	0.9454	0.9366	
0.147	0.12	0.8734	0.6	0.5072	0.7344	0.9248	0.9577	0.894	
0.147	0.121	0.8774	0.6061	0.5185	0.7292	0.9274	0.9572	0.8995	
0.147	0.122	0.8795	0.61	0.5243	0.7292	0.9287	0.9573	0.9018	
0.147	0.123	0.8815	0.6123	0.5305	0.724	0.93	0.9567	0.9049	
0.147	0.124	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.147	0.125	0.8828	0.6116	0.5352	0.7135	0.931	0.9552	0.908	
0.147	0.126	0.8842	0.6126	0.5397	0.7083	0.9319	0.9546	0.9103	
0.147	0.127	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.147	0.128	0.8889	0.6224	0.5551	0.7083	0.9349	0.9548	0.9157	
0.147	0.129	0.8875	0.6161	0.5514	0.6979	0.9341	0.9533	0.9157	
0.147	0.13	0.8882	0.6175	0.5537	0.6979	0.9345	0.9533	0.9165	
0.147	0.131	0.8896	0.6186	0.5588	0.6927	0.9354	0.9527	0.9188	
0.147	0.132	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.147	0.133	0.8929	0.6205	0.5727	0.6771	0.9377	0.9507	0.925	
0.147	0.134	0.8929	0.6205	0.5727	0.6771	0.9377	0.9507	0.925	
0.147	0.135	0.8936	0.6202	0.5759	0.6719	0.9381	0.95	0.9265	
0.147	0.136	0.8936	0.6184	0.5766	0.6667	0.9382	0.9493	0.9273	
0.147	0.137	0.8943	0.6199	0.5792	0.6667	0.9386	0.9494	0.9281	
0.147	0.138	0.8949	0.6195	0.5826	0.6615	0.9391	0.9487	0.9296	
0.147	0.139	0.8963	0.6225	0.588	0.6615	0.9399	0.9488	0.9312	
0.147	0.14	0.8949	0.6158	0.5841	0.651	0.9392	0.9473	0.9312	
0.147	0.141	0.8943	0.6123	0.5822	0.6458	0.9388	0.9465	0.9312	
0.147	0.142	0.8956	0.6154	0.5877	0.6458	0.9396	0.9466	0.9327	
0.147	0.143	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.147	0.144	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.147	0.145	0.8929	0.6015	0.5797	0.625	0.9382	0.9437	0.9327	
0.147	0.146	0.8936	0.603	0.5825	0.625	0.9386	0.9437	0.9335	
0.147	0.147	0.8943	0.6045	0.5854	0.625	0.939	0.9437	0.9343	
0.147	0.148	0.8956	0.6076	0.5911	0.625	0.9398	0.9438	0.9358	
0.147	0.149	0.8963	0.6091	0.5941	0.625	0.9402	0.9439	0.9366	
0.147	0.15	0.897	0.6107	0.597	0.625	0.9406	0.9439	0.9374	
0.148	0.12	0.8734	0.6	0.5072	0.7344	0.9248	0.9577	0.894	
0.148	0.121	0.8774	0.6061	0.5185	0.7292	0.9274	0.9572	0.8995	
0.148	0.122	0.8795	0.61	0.5243	0.7292	0.9287	0.9573	0.9018	
0.148	0.123	0.8815	0.6123	0.5305	0.724	0.93	0.9567	0.9049	
0.148	0.124	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.148	0.125	0.8828	0.6116	0.5352	0.7135	0.931	0.9552	0.908	
0.148	0.126	0.8842	0.6126	0.5397	0.7083	0.9319	0.9546	0.9103	
0.148	0.127	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.148	0.128	0.8889	0.6224	0.5551	0.7083	0.9349	0.9548	0.9157	
0.148	0.129	0.8875	0.6161	0.5514	0.6979	0.9341	0.9533	0.9157	
0.148	0.13	0.8882	0.6175	0.5537	0.6979	0.9345	0.9533	0.9165	
0.148	0.131	0.8896	0.6186	0.5588	0.6927	0.9354	0.9527	0.9188	
0.148	0.132	0.8916	0.6212	0.5665	0.6875	0.9367	0.9521	0.9219	
0.148	0.133	0.8929	0.6205	0.5727	0.6771	0.9377	0.9507	0.925	
0.148	0.134	0.8929	0.6205	0.5727	0.6771	0.9377	0.9507	0.925	
0.148	0.135	0.8936	0.6202	0.5759	0.6719	0.9381	0.95	0.9265	
0.148	0.136	0.8936	0.6184	0.5766	0.6667	0.9382	0.9493	0.9273	
0.148	0.137	0.8943	0.6199	0.5792	0.6667	0.9386	0.9494	0.9281	
0.148	0.138	0.8949	0.6195	0.5826	0.6615	0.9391	0.9487	0.9296	
0.148	0.139	0.897	0.6241	0.5907	0.6615	0.9403	0.9488	0.9319	
0.148	0.14	0.8956	0.6173	0.5869	0.651	0.9396	0.9473	0.9319	
0.148	0.141	0.8949	0.6139	0.5849	0.6458	0.9392	0.9466	0.9319	
0.148	0.142	0.8963	0.6169	0.5905	0.6458	0.94	0.9467	0.9335	
0.148	0.143	0.8949	0.61	0.5865	0.6354	0.9393	0.9452	0.9335	
0.148	0.144	0.8949	0.61	0.5865	0.6354	0.9393	0.9452	0.9335	
0.148	0.145	0.8936	0.603	0.5825	0.625	0.9386	0.9437	0.9335	
0.148	0.146	0.8943	0.6045	0.5854	0.625	0.939	0.9437	0.9343	
0.148	0.147	0.8949	0.6061	0.5882	0.625	0.9394	0.9438	0.935	
0.148	0.148	0.8963	0.6091	0.5941	0.625	0.9402	0.9439	0.9366	
0.148	0.149	0.897	0.6107	0.597	0.625	0.9406	0.9439	0.9374	
0.148	0.15	0.8976	0.6122	0.6	0.625	0.941	0.944	0.9381	
0.149	0.12	0.8727	0.597	0.5054	0.7292	0.9244	0.957	0.894	
0.149	0.121	0.8768	0.603	0.5167	0.724	0.9271	0.9564	0.8995	
0.149	0.122	0.8788	0.607	0.5226	0.724	0.9283	0.9565	0.9018	
0.149	0.123	0.8808	0.6093	0.5287	0.7188	0.9297	0.9559	0.9049	
0.149	0.124	0.8822	0.612	0.5328	0.7188	0.9305	0.956	0.9064	
0.149	0.125	0.8822	0.6085	0.5333	0.7083	0.9306	0.9545	0.908	
0.149	0.126	0.8835	0.6095	0.5378	0.7031	0.9315	0.9538	0.9103	
0.149	0.127	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.149	0.128	0.8882	0.6193	0.5533	0.7031	0.9345	0.9541	0.9157	
0.149	0.129	0.8869	0.6129	0.5496	0.6927	0.9338	0.9525	0.9157	
0.149	0.13	0.8875	0.6143	0.5519	0.6927	0.9342	0.9526	0.9165	
0.149	0.131	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.149	0.132	0.8909	0.6179	0.5647	0.6823	0.9364	0.9513	0.9219	
0.149	0.133	0.8916	0.6139	0.5689	0.6667	0.9369	0.9492	0.925	
0.149	0.134	0.8916	0.6139	0.5689	0.6667	0.9369	0.9492	0.925	
0.149	0.135	0.8923	0.6135	0.5721	0.6615	0.9374	0.9485	0.9265	
0.149	0.136	0.8923	0.6117	0.5727	0.6562	0.9375	0.9478	0.9273	
0.149	0.137	0.8929	0.6131	0.5753	0.6562	0.9379	0.9479	0.9281	
0.149	0.138	0.8936	0.6127	0.5787	0.651	0.9383	0.9472	0.9296	
0.149	0.139	0.8956	0.6173	0.5869	0.651	0.9396	0.9473	0.9319	
0.149	0.14	0.8943	0.6104	0.5829	0.6406	0.9388	0.9458	0.9319	
0.149	0.141	0.8936	0.607	0.581	0.6354	0.9385	0.9451	0.9319	
0.149	0.142	0.8949	0.61	0.5865	0.6354	0.9393	0.9452	0.9335	
0.149	0.143	0.8936	0.603	0.5825	0.625	0.9386	0.9437	0.9335	
0.149	0.144	0.8936	0.603	0.5825	0.625	0.9386	0.9437	0.9335	
0.149	0.145	0.8923	0.596	0.5784	0.6146	0.9378	0.9422	0.9335	
0.149	0.146	0.8929	0.5975	0.5813	0.6146	0.9383	0.9423	0.9343	
0.149	0.147	0.8936	0.599	0.5842	0.6146	0.9387	0.9423	0.935	
0.149	0.148	0.8949	0.602	0.59	0.6146	0.9395	0.9424	0.9366	
0.149	0.149	0.8956	0.6036	0.593	0.6146	0.9399	0.9425	0.9374	
0.149	0.15	0.8963	0.6051	0.596	0.6146	0.9403	0.9425	0.9381	
0.15	0.12	0.8727	0.597	0.5054	0.7292	0.9244	0.957	0.894	
0.15	0.121	0.8768	0.603	0.5167	0.724	0.9271	0.9564	0.8995	
0.15	0.122	0.8788	0.607	0.5226	0.724	0.9283	0.9565	0.9018	
0.15	0.123	0.8808	0.6093	0.5287	0.7188	0.9297	0.9559	0.9049	
0.15	0.124	0.8822	0.612	0.5328	0.7188	0.9305	0.956	0.9064	
0.15	0.125	0.8822	0.6085	0.5333	0.7083	0.9306	0.9545	0.908	
0.15	0.126	0.8835	0.6095	0.5378	0.7031	0.9315	0.9538	0.9103	
0.15	0.127	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.15	0.128	0.8882	0.6193	0.5533	0.7031	0.9345	0.9541	0.9157	
0.15	0.129	0.8869	0.6129	0.5496	0.6927	0.9338	0.9525	0.9157	
0.15	0.13	0.8875	0.6143	0.5519	0.6927	0.9342	0.9526	0.9165	
0.15	0.131	0.8889	0.6154	0.557	0.6875	0.9351	0.9519	0.9188	
0.15	0.132	0.8909	0.6179	0.5647	0.6823	0.9364	0.9513	0.9219	
0.15	0.133	0.8916	0.6139	0.5689	0.6667	0.9369	0.9492	0.925	
0.15	0.134	0.8916	0.6139	0.5689	0.6667	0.9369	0.9492	0.925	
0.15	0.135	0.8923	0.6135	0.5721	0.6615	0.9374	0.9485	0.9265	
0.15	0.136	0.8923	0.6117	0.5727	0.6562	0.9375	0.9478	0.9273	
0.15	0.137	0.8929	0.6131	0.5753	0.6562	0.9379	0.9479	0.9281	
0.15	0.138	0.8936	0.6127	0.5787	0.651	0.9383	0.9472	0.9296	
0.15	0.139	0.8956	0.6173	0.5869	0.651	0.9396	0.9473	0.9319	
0.15	0.14	0.8943	0.6104	0.5829	0.6406	0.9388	0.9458	0.9319	
0.15	0.141	0.8943	0.6085	0.5837	0.6354	0.9389	0.9451	0.9327	
0.15	0.142	0.8956	0.6115	0.5894	0.6354	0.9397	0.9452	0.9343	
0.15	0.143	0.8943	0.6045	0.5854	0.625	0.939	0.9437	0.9343	
0.15	0.144	0.8943	0.6045	0.5854	0.625	0.939	0.9437	0.9343	
0.15	0.145	0.8929	0.5975	0.5813	0.6146	0.9383	0.9423	0.9343	
0.15	0.146	0.8936	0.599	0.5842	0.6146	0.9387	0.9423	0.935	
0.15	0.147	0.8943	0.6005	0.5871	0.6146	0.9391	0.9424	0.9358	
0.15	0.148	0.8956	0.6036	0.593	0.6146	0.9399	0.9425	0.9374	
0.15	0.149	0.8963	0.6051	0.596	0.6146	0.9403	0.9425	0.9381	
0.15	0.15	0.897	0.6067	0.599	0.6146	0.9407	0.9425	0.9389	
